deputy_id,nom,prenom,groupe_abrev,groupe_nom,parti_rattachement,dept,circo,period_start,period_end,scrutins_eligibles,votes_exprimes,non_votant,absent,participation_rate,pour_count,contre_count,abst_count,amd_authored,amd_adopted,amd_adoption_rate,amd_cosigned,interventions_count,interventions_chars,top_dossier_id,top_dossier_titre,top_dossier_score
PA720146,Masséglia,Denis,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Maine-et-Loire,5,2025-09-01,2026-02-28,2774,1033,0,1741,0.3724,302,705,26,149,22,0.1477,336,0,0,,,
PA720154,Dubré-Chirat,Nicole,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Maine-et-Loire,6,2025-09-01,2026-02-28,2774,1237,0,1537,0.4459,303,917,17,47,7,0.1489,419,0,0,,,
PA720162,Bolo,Philippe,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Maine-et-Loire,7,2025-09-01,2026-02-28,2774,560,0,2214,0.2019,149,382,29,16,4,0.2500,289,0,0,,,
PA720190,Sorre,Bertrand,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Manche,2,2025-09-01,2026-02-28,2774,828,0,1946,0.2985,237,580,11,53,20,0.3774,568,0,0,,,
PA720230,Magnier,Lise,HOR,Horizons & Indépendants,Horizons,Marne,4,2025-09-01,2026-02-28,2774,924,0,1850,0.3331,257,564,103,53,2,0.0377,214,0,0,,,
PA720256,Bannier,Géraldine,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Mayenne,2,2025-09-01,2026-02-28,2774,1001,0,1773,0.3609,324,662,15,59,8,0.1356,186,0,0,,,
PA720334,Pahun,Jimmy,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Morbihan,2,2025-09-01,2026-02-28,2774,1011,0,1763,0.3645,339,645,27,27,4,0.1481,237,0,0,,,
PA720342,Le Peih,Nicole,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Morbihan,3,2025-09-01,2026-02-28,2774,970,0,1804,0.3497,232,721,17,21,5,0.2381,257,0,0,,,
PA720354,Jacques,Jean-Michel,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Morbihan,6,2025-09-01,2026-02-28,2774,281,0,2493,0.1013,64,207,10,5,2,0.4000,353,0,0,,,
PA720362,Belhaddad,Belkhir,SOC,Socialistes et apparentés,Parti socialiste,Moselle,1,2025-09-01,2026-02-28,2774,912,0,1862,0.3288,482,333,97,51,9,0.1765,1732,0,0,,,
PA720370,Mendes,Ludovic,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Moselle,2,2025-09-01,2026-02-28,2774,543,0,2231,0.1957,142,387,14,59,2,0.0339,255,0,0,,,
PA720386,Di Filippo,Fabien,DR,Droite Républicaine,Les Républicains,Moselle,4,2025-09-01,2026-02-28,2774,572,0,2202,0.2062,185,312,75,212,8,0.0377,617,0,0,,,
PA720430,Bernalicis,Ugo,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Nord,2,2025-09-01,2026-02-28,2774,506,0,2268,0.1824,219,277,10,47,3,0.0638,5937,0,0,,,
PA720446,Liso,Brigitte,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Nord,4,2025-09-01,2026-02-28,2774,802,0,1972,0.2891,214,573,15,10,3,0.3000,397,0,0,,,
PA720468,Chenu,Sébastien,RN,Rassemblement National,Rassemblement national,Nord,19,2025-09-01,2026-02-28,2774,393,426,1955,0.1417,225,138,30,30,0,0.0000,1746,0,0,,,
PA720552,Rauch,Isabelle,HOR,Horizons & Indépendants,Horizons,Moselle,9,2025-09-01,2026-02-28,2774,431,0,2343,0.1554,106,310,15,2,0,0.0000,198,0,0,,,
PA720560,Goulet,Perrine,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Nièvre,1,2025-09-01,2026-02-28,2774,733,0,2041,0.2642,205,508,20,172,64,0.3721,214,0,0,,,
PA720614,Le Pen,Marine,RN,Rassemblement National,Rassemblement national,Pas-de-Calais,11,2025-09-01,2026-02-28,2774,553,0,2221,0.1994,225,274,54,3,0,0.0000,1462,0,0,,,
PA720644,Nury,Jérôme,DR,Droite Républicaine,Régions et peuples solidaires,Orne,3,2025-09-01,2026-02-28,2774,135,0,2639,0.0487,58,69,8,38,4,0.1053,342,0,0,,,
PA720668,Blairy,Emmanuel,RN,Rassemblement National,Rassemblement national,Pas-de-Calais,1,2025-09-01,2026-02-28,2774,753,0,2021,0.2714,354,322,77,39,3,0.0769,1898,0,0,,,
PA720720,Poueyto,Josy,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Pyrénées-Atlantiques,1,2025-09-01,2026-02-28,2774,813,0,1961,0.2931,235,543,35,0,0,,145,0,0,,,
PA720728,Mattei,Jean-Paul,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Pyrénées-Atlantiques,2,2025-09-01,2026-02-28,2774,1207,0,1567,0.4351,353,790,64,50,19,0.3800,168,0,0,,,
PA720822,Bilde,Bruno,RN,Rassemblement National,Rassemblement national,Pas-de-Calais,12,2025-09-01,2026-02-28,2774,643,0,2131,0.2318,339,259,45,5,0,0.0000,1547,0,0,,,
PA720838,Bourouaha,Soumya,GDR,Gauche Démocrate et Républicaine,Parti communiste français,Seine-Saint-Denis,4,2025-09-01,2026-02-28,2774,689,0,2085,0.2484,355,294,40,228,15,0.0658,1093,0,0,,,
PA720846,Lachaud,Bastien,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Seine-Saint-Denis,6,2025-09-01,2026-02-28,2774,892,0,1882,0.3216,413,439,40,923,7,0.0076,5085,0,0,,,
PA720892,Panot,Mathilde,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Val-de-Marne,10,2025-09-01,2026-02-28,2774,1141,0,1633,0.4113,555,520,66,1,0,0.0000,5969,0,0,,,
PA720952,Taché,Aurélien,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Val-d'Oise,10,2025-09-01,2026-02-28,2774,227,0,2547,0.0818,87,133,7,857,3,0.0035,5110,0,0,,,
PA720960,Serva,Olivier,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",Régions et peuples solidaires,Guadeloupe,1,2025-09-01,2026-02-28,2774,39,0,2735,0.0141,19,12,8,29,3,0.1034,529,0,0,,,
PA720976,Mathiasin,Max,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",Régions et peuples solidaires,Guadeloupe,3,2025-09-01,2026-02-28,2774,135,0,2639,0.0487,77,43,15,96,14,0.1458,845,0,0,,,
PA720992,William,Jiovanny,SOC,Socialistes et apparentés,Parti socialiste,Martinique,1,2025-09-01,2026-02-28,2774,184,0,2590,0.0663,98,58,28,73,9,0.1233,1727,0,0,,,
PA721004,Lakrafi,Amélia,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Français établis hors de France,10,2025-09-01,2026-02-28,2774,495,0,2279,0.1784,146,341,8,30,8,0.2667,241,0,0,,,
PA721024,Genetet,Anne,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Français établis hors de France,11,2025-09-01,2026-02-28,2774,991,0,1783,0.3572,228,745,18,7,2,0.2857,266,0,0,,,
PA721062,Ratenon,Jean-Hugues,LFI-NFP,La France insoumise - Nouveau Front Populaire,Rézistan's Égalité 974,Réunion,5,2025-09-01,2026-02-28,2774,944,0,1830,0.3403,488,417,39,85,17,0.2000,5925,0,0,,,
PA721110,Sanquer,Nicole,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",A here ia Porinetia,Polynésie Française,2,2025-09-01,2026-02-28,2774,181,0,2593,0.0652,78,64,39,43,6,0.1395,864,0,0,,,
PA721158,Anglade,Pieyre-Alexandre,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Français établis hors de France,4,2025-09-01,2026-02-28,2774,875,0,1899,0.3154,241,614,20,0,0,,257,0,0,,,
PA721182,Petit,Frédéric,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Français établis hors de France,7,2025-09-01,2026-02-28,2774,816,0,1958,0.2942,182,616,18,1,0,0.0000,167,0,0,,,
PA721202,Coquerel,Éric,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Seine-Saint-Denis,1,2025-09-01,2026-02-28,2774,858,0,1916,0.3093,446,373,39,158,12,0.0759,5884,0,0,,,
PA721210,Corbière,Alexis,ECOS,Écologiste et Social,Parti communiste français,Seine-Saint-Denis,7,2025-09-01,2026-02-28,2774,779,0,1995,0.2808,412,333,34,39,1,0.0256,3246,0,0,,,
PA721234,Petit,Maud,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Val-de-Marne,4,2025-09-01,2026-02-28,2774,820,0,1954,0.2956,285,436,99,45,3,0.0667,281,0,0,,,
PA721270,Peu,Stéphane,GDR,Gauche Démocrate et Républicaine,Parti communiste français,Seine-Saint-Denis,2,2025-09-01,2026-02-28,2774,705,0,2069,0.2541,361,297,47,89,5,0.0562,1062,0,0,,,
PA721296,Gouffier Valente,Guillaume,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Val-de-Marne,6,2025-09-01,2026-02-28,2774,1087,0,1687,0.3919,270,787,30,62,31,0.5000,376,0,0,,,
PA721314,Schellenberger,Raphaël,NI,Non inscrit,Régions et peuples solidaires,Haut-Rhin,4,2025-09-01,2026-02-28,2774,358,0,2416,0.1291,77,265,16,10,1,0.1000,29,0,0,,,
PA721336,Brocard,Blandine,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Rhône,5,2025-09-01,2026-02-28,2774,487,0,2287,0.1756,176,258,53,13,1,0.0769,151,0,0,,,
PA721410,Bonnivard,Émilie,DR,Droite Républicaine,Les Républicains,Savoie,3,2025-09-01,2026-02-28,2774,1874,0,900,0.6756,742,1009,123,25,2,0.0800,618,0,0,,,
PA721426,Riotton,Véronique,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Haute-Savoie,1,2025-09-01,2026-02-28,2774,887,0,1887,0.3198,277,599,11,65,18,0.2769,312,0,0,,,
PA721458,Roseren,Xavier,HOR,Horizons & Indépendants,Horizons,Haute-Savoie,6,2025-09-01,2026-02-28,2774,181,0,2593,0.0652,48,123,10,45,1,0.0222,153,0,0,,,
PA721474,Viry,Stéphane,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",Régions et peuples solidaires,Vosges,1,2025-09-01,2026-02-28,2774,174,0,2600,0.0627,84,86,4,179,21,0.1173,568,0,0,,,
PA721486,Naegelen,Christophe,LIOT,"Libertés, Indépendants, Outre-mer et Territoires","Union des démocrates européens, centristes et indépendants",Vosges,3,2025-09-01,2026-02-28,2774,320,0,2454,0.1154,122,158,40,38,2,0.0526,330,0,0,,,
PA721584,Terlier,Jean,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Tarn,3,2025-09-01,2026-02-28,2774,610,0,2164,0.2199,141,457,12,12,1,0.0833,449,0,0,,,
PA721750,Calvez,Céline,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Hauts-de-Seine,5,2025-09-01,2026-02-28,2774,1039,0,1735,0.3745,272,739,28,33,7,0.2121,289,0,0,,,
PA721764,Grégoire,Olivia,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Paris,12,2025-09-01,2026-02-28,2774,544,0,2230,0.1961,149,386,9,68,20,0.2941,408,0,0,,,
PA721816,Boucard,Ian,DR,Droite Républicaine,Les Républicains,Territoire de Belfort,1,2025-09-01,2026-02-28,2774,462,0,2312,0.1665,142,257,63,40,1,0.0250,1071,0,0,,,
PA721844,Piron,Béatrice,HOR,Horizons & Indépendants,Horizons,Yvelines,3,2025-09-01,2026-02-28,2774,1491,0,1283,0.5375,328,1056,107,49,3,0.0612,360,0,0,,,
PA721852,Lebec,Marie,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Yvelines,4,2025-09-01,2026-02-28,2774,941,0,1833,0.3392,229,698,14,36,2,0.0556,487,0,0,,,
PA721896,Faucillon,Elsa,GDR,Gauche Démocrate et Républicaine,Parti communiste français,Hauts-de-Seine,1,2025-09-01,2026-02-28,2774,478,0,2296,0.1723,227,236,15,61,6,0.0984,1099,0,0,,,
PA721908,Braun-Pivet,Yaël,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Yvelines,5,2025-09-01,2026-02-28,2774,26,2748,0,0.0094,21,3,2,0,0,,48,0,0,,,
PA721916,Pouzyreff,Natalia,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Yvelines,6,2025-09-01,2026-02-28,2774,712,0,2062,0.2567,196,506,10,20,0,0.0000,264,0,0,,,
PA721932,Lorho,Marie-France,RN,Rassemblement National,Rassemblement national,Vaucluse,4,2025-09-01,2026-02-28,2774,1569,0,1205,0.5656,736,692,141,115,0,0.0000,2082,0,0,,,
PA721960,Obono,Danièle,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Paris,17,2025-09-01,2026-02-28,2774,882,0,1892,0.3180,401,426,55,19,1,0.0526,5947,0,0,,,
PA721984,Latombe,Philippe,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Vendée,1,2025-09-01,2026-02-28,2774,287,0,2487,0.1035,124,156,7,70,14,0.2000,169,0,0,,,
PA722000,Buchou,Stéphane,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Vendée,3,2025-09-01,2026-02-28,2774,936,0,1838,0.3374,254,656,26,23,2,0.0870,352,0,0,,,
PA722070,Henriet,Pierre,HOR,Horizons & Indépendants,Horizons,Vendée,5,2025-09-01,2026-02-28,2774,548,0,2226,0.1975,132,398,18,14,4,0.2857,210,0,0,,,
PA722102,Vidal,Annie,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Seine-Maritime,2,2025-09-01,2026-02-28,2774,939,0,1835,0.3385,373,547,19,303,64,0.2112,390,0,0,,,
PA722134,Fiévet,Jean-Marie,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Deux-Sèvres,3,2025-09-01,2026-02-28,2774,1026,0,1748,0.3699,271,733,22,18,2,0.1111,281,0,0,,,
PA722142,Ruffin,François,ECOS,Écologiste et Social,Parti communiste français,Somme,1,2025-09-01,2026-02-28,2774,312,0,2462,0.1125,151,152,9,39,8,0.2051,3200,0,0,,,
PA722150,Houlié,Sacha,SOC,Socialistes et apparentés,Régions et peuples solidaires,Vienne,2,2025-09-01,2026-02-28,2774,624,0,2150,0.2249,287,252,85,19,1,0.0526,1760,0,0,,,
PA722162,Turquois,Nicolas,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Vienne,4,2025-09-01,2026-02-28,2774,628,0,2146,0.2264,200,413,15,51,3,0.0588,191,0,0,,,
PA722190,Attal,Gabriel,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Hauts-de-Seine,10,2025-09-01,2026-02-28,2774,678,0,2096,0.2444,184,480,14,0,0,,215,0,0,,,
PA722252,Rixain,Marie-Pierre,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Essonne,4,2025-09-01,2026-02-28,2774,288,0,2486,0.1038,85,194,9,27,1,0.0370,224,0,0,,,
PA722284,Fuchs,Bruno,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Haut-Rhin,6,2025-09-01,2026-02-28,2774,342,0,2432,0.1233,106,227,9,1,0,0.0000,150,0,0,,,
PA722336,Thiébaut,Vincent,HOR,Horizons & Indépendants,Horizons,Bas-Rhin,9,2025-09-01,2026-02-28,2774,294,0,2480,0.1060,99,178,17,67,5,0.0746,166,0,0,,,
PA722358,Gassilloud,Thomas,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Rhône,10,2025-09-01,2026-02-28,2774,233,0,2541,0.0840,73,146,14,0,0,,216,0,0,,,
PA722366,Fugit,Jean-Luc,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Rhône,11,2025-09-01,2026-02-28,2774,1558,0,1216,0.5616,406,1127,25,142,33,0.2324,267,0,0,,,
PA722374,Isaac-Sibille,Cyrille,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Rhône,12,2025-09-01,2026-02-28,2774,588,0,2186,0.2120,203,363,22,97,16,0.1649,180,0,0,,,
PA722382,Dirx,Benjamin,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Saône-et-Loire,1,2025-09-01,2026-02-28,2774,615,0,2159,0.2217,164,443,8,11,5,0.4545,295,0,0,,,
PA722390,Corneloup,Josiane,DR,Droite Républicaine,Les Républicains,Saône-et-Loire,2,2025-09-01,2026-02-28,2774,771,0,2003,0.2779,295,438,38,195,11,0.0564,2652,0,0,,,
PA736201,Taillé-Polian,Sophie,ECOS,Écologiste et Social,Les Écologistes - EELV,Val-de-Marne,11,2025-09-01,2026-02-28,2774,572,0,2202,0.2062,281,262,29,201,28,0.1393,3112,0,0,,,
PA757225,Seo,Mikaele,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Wallis-et-Futuna,1,2025-09-01,2026-02-28,2774,285,0,2489,0.1027,70,205,10,16,4,0.2500,294,0,0,,,
PA759832,Pannier-Runacher,Agnès,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Pas-de-Calais,2,2025-09-01,2026-02-28,2774,586,0,2188,0.2112,213,345,28,11,3,0.2727,251,0,0,,,
PA774954,Blin,Anne-Laure,DR,Droite Républicaine,Les Républicains,Maine-et-Loire,3,2025-09-01,2026-02-28,2774,603,0,2171,0.2174,231,352,20,136,2,0.0147,727,0,0,,,
PA774958,Leseul,Gérard,SOC,Socialistes et apparentés,Parti socialiste,Seine-Maritime,5,2025-09-01,2026-02-28,2774,1487,0,1287,0.5360,721,640,126,50,6,0.1200,1658,0,0,,,
PA774960,Santiago,Isabelle,SOC,Socialistes et apparentés,Parti socialiste,Val-de-Marne,9,2025-09-01,2026-02-28,2774,898,0,1876,0.3237,460,337,101,95,4,0.0421,1630,0,0,,,
PA774962,Lebon,Karine,GDR,Gauche Démocrate et Républicaine,Pour la Réunion,Réunion,2,2025-09-01,2026-02-28,2774,501,0,2273,0.1806,265,209,27,280,55,0.1964,1175,0,0,,,
PA791812,Chikirou,Sophia,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Paris,6,2025-09-01,2026-02-28,2774,427,0,2347,0.1539,152,253,22,31,5,0.1613,5984,0,0,,,
PA791824,Legrain,Sarah,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Paris,16,2025-09-01,2026-02-28,2774,2109,0,665,0.7603,1071,922,116,58,5,0.0862,5907,0,0,,,
PA793094,Ray,Nicolas,DR,Droite Républicaine,Les Républicains,Allier,3,2025-09-01,2026-02-28,2774,1190,0,1584,0.4290,427,686,77,196,29,0.1480,1476,0,0,,,
PA793102,Girard,Christian,RN,Rassemblement National,Rassemblement national,Alpes-de-Haute-Provence,1,2025-09-01,2026-02-28,2774,1914,0,860,0.6900,945,797,172,5,0,0.0000,1827,0,0,,,
PA793122,Daubié,Romain,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Ain,2,2025-09-01,2026-02-28,2774,820,0,1954,0.2956,293,503,24,77,19,0.2468,280,0,0,,,
PA793134,Buisson,Jérôme,RN,Rassemblement National,Rassemblement national,Ain,4,2025-09-01,2026-02-28,2774,1022,0,1752,0.3684,472,427,123,15,0,0.0000,1786,0,0,,,
PA793146,Dragon,Nicolas,RN,Rassemblement National,Rassemblement national,Aisne,1,2025-09-01,2026-02-28,2774,1711,0,1063,0.6168,860,695,156,11,0,0.0000,1729,0,0,,,
PA793158,Beaurain,José,RN,Rassemblement National,Rassemblement national,Aisne,4,2025-09-01,2026-02-28,2774,838,0,1936,0.3021,382,382,74,0,0,,1616,0,0,,,
PA793166,Dessigny,Jocelyn,RN,Rassemblement National,Rassemblement national,Aisne,5,2025-09-01,2026-02-28,2774,1608,0,1166,0.5797,802,672,134,93,10,0.1075,1851,0,0,,,
PA793174,Monnet,Yannick,GDR,Gauche Démocrate et Républicaine,Parti communiste français,Allier,1,2025-09-01,2026-02-28,2774,456,0,2318,0.1644,298,124,34,330,47,0.1424,1007,0,0,,,
PA793182,Bovet,Jorys,RN,Rassemblement National,Rassemblement national,Allier,2,2025-09-01,2026-02-28,2774,1369,0,1405,0.4935,676,538,155,55,0,0.0000,1636,0,0,,,
PA793194,Vuibert,Lionel,NI,Non inscrit,Régions et peuples solidaires,Ardennes,1,2025-09-01,2026-02-28,2774,845,0,1929,0.3046,258,582,5,75,4,0.0533,52,0,0,,,
PA793214,Abadie-Amiel,Audrey,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",Régions et peuples solidaires,Ariège,2,2025-09-01,2026-02-28,2774,413,0,2361,0.1489,130,266,17,48,24,0.5000,358,0,0,,,
PA793218,Guitton,Jordan,RN,Rassemblement National,Rassemblement national,Aube,1,2025-09-01,2026-02-28,2774,1305,0,1469,0.4704,571,613,121,40,0,0.0000,2160,0,0,,,
PA793230,Ranc,Angélique,RN,Rassemblement National,Rassemblement national,Aube,3,2025-09-01,2026-02-28,2774,769,0,2005,0.2772,359,338,72,46,0,0.0000,2161,0,0,,,
PA793238,Barthès,Christophe,RN,Rassemblement National,Rassemblement national,Aude,1,2025-09-01,2026-02-28,2774,943,0,1831,0.3399,374,465,104,1,0,0.0000,1580,0,0,,,
PA793246,Falcon,Frédéric,RN,Rassemblement National,Rassemblement national,Aude,2,2025-09-01,2026-02-28,2774,955,0,1819,0.3443,435,416,104,106,2,0.0189,1533,0,0,,,
PA793254,Rancoule,Julien,RN,Rassemblement National,Rassemblement national,Aude,3,2025-09-01,2026-02-28,2774,1549,0,1225,0.5584,715,664,170,144,9,0.0625,1717,0,0,,,
PA793262,Alexandre,Laurent,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Aveyron,2,2025-09-01,2026-02-28,2774,1292,0,1482,0.4658,659,569,64,10,1,0.1000,5982,0,0,,,
PA793270,Rousset,Jean-François,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Aveyron,3,2025-09-01,2026-02-28,2774,1322,0,1452,0.4766,369,938,15,95,24,0.2526,509,0,0,,,
PA793290,Lelouis,Gisèle,RN,Rassemblement National,Rassemblement national,Bouches-du-Rhône,3,2025-09-01,2026-02-28,2774,1271,0,1503,0.4582,599,556,116,2,0,0.0000,1611,0,0,,,
PA793298,Tivoli,Lionel,RN,Rassemblement National,Rassemblement national,Alpes-Maritimes,2,2025-09-01,2026-02-28,2774,1252,0,1522,0.4513,532,595,125,17,0,0.0000,1527,0,0,,,
PA793314,Masson,Alexandra,RN,Rassemblement National,Rassemblement national,Alpes-Maritimes,4,2025-09-01,2026-02-28,2774,266,0,2508,0.0959,110,140,16,2,0,0.0000,1609,0,0,,,
PA793322,D'Intorni,Christelle,UDDPLR,Union des droites pour la République,UDR - Union des Droites pour la République,Alpes-Maritimes,5,2025-09-01,2026-02-28,2774,424,0,2350,0.1528,194,186,44,31,3,0.0968,305,0,0,,,
PA793330,Masson,Bryan,RN,Rassemblement National,Rassemblement national,Alpes-Maritimes,6,2025-09-01,2026-02-28,2774,182,0,2592,0.0656,79,99,4,17,0,0.0000,1543,0,0,,,
PA793342,Martin,Alexandra,DR,Droite Républicaine,Les Républicains,Alpes-Maritimes,8,2025-09-01,2026-02-28,2774,476,0,2298,0.1716,129,335,12,83,1,0.0120,348,0,0,,,
PA793354,Mélin,Joëlle,RN,Rassemblement National,Rassemblement national,Bouches-du-Rhône,9,2025-09-01,2026-02-28,2774,865,0,1909,0.3118,366,394,105,47,18,0.3830,2255,0,0,,,
PA793362,Gonzalez,José,RN,Rassemblement National,Rassemblement national,Bouches-du-Rhône,10,2025-09-01,2026-02-28,2774,1341,0,1433,0.4834,674,515,152,5,0,0.0000,1830,0,0,,,
PA793374,Baubry,Romain,RN,Rassemblement National,Rassemblement national,Bouches-du-Rhône,15,2025-09-01,2026-02-28,2774,484,0,2290,0.1745,261,187,36,81,3,0.0370,1707,0,0,,,
PA793382,Taché,Emmanuel,RN,Rassemblement National,Rassemblement national,Bouches-du-Rhône,16,2025-09-01,2026-02-28,2774,382,0,2392,0.1377,196,161,25,1,1,1.0000,1942,0,0,,,
PA793394,Delaporte,Arthur,SOC,Socialistes et apparentés,Parti socialiste,Calvados,2,2025-09-01,2026-02-28,2774,2203,0,571,0.7942,956,1010,237,51,16,0.3137,1721,0,0,,,
PA793398,Patrier-Leitus,Jérémie,HOR,Horizons & Indépendants,Horizons,Calvados,3,2025-09-01,2026-02-28,2774,904,0,1870,0.3259,225,620,59,9,4,0.4444,174,0,0,,,
PA793432,Allisio,Franck,RN,Rassemblement National,Rassemblement national,Bouches-du-Rhône,12,2025-09-01,2026-02-28,2774,201,0,2573,0.0725,93,94,14,33,0,0.0000,1947,0,0,,,
PA793444,Bompard,Manuel,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Bouches-du-Rhône,4,2025-09-01,2026-02-28,2774,1108,0,1666,0.3994,517,537,54,26,0,0.0000,5961,0,0,,,
PA793452,Davi,Hendrik,ECOS,Écologiste et Social,Parti communiste français,Bouches-du-Rhône,5,2025-09-01,2026-02-28,2774,926,0,1848,0.3338,575,297,54,238,22,0.0924,3046,0,0,,,
PA793464,Delogu,Sébastien,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Bouches-du-Rhône,7,2025-09-01,2026-02-28,2774,518,0,2256,0.1867,232,275,11,0,0,,6012,0,0,,,
PA793508,Brigand,Hubert,DR,Droite Républicaine,Les Républicains,Côte-d'Or,4,2025-09-01,2026-02-28,2774,362,0,2412,0.1305,125,194,43,27,0,0.0000,1256,0,0,,,
PA793520,Cosson,Mickaël,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Côtes-d'Armor,1,2025-09-01,2026-02-28,2774,844,0,1930,0.3043,292,521,31,18,4,0.2222,339,0,0,,,
PA793532,Lepvraud,Murielle,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Côtes-d'Armor,4,2025-09-01,2026-02-28,2774,1605,0,1169,0.5786,807,723,75,55,10,0.1818,5919,0,0,,,
PA793548,Colombier,Caroline,RN,Rassemblement National,Rassemblement national,Charente,3,2025-09-01,2026-02-28,2774,1477,0,1297,0.5324,671,652,154,5,1,0.2000,2085,0,0,,,
PA793572,Plassard,Christophe,HOR,Horizons & Indépendants,Horizons,Charente-Maritime,5,2025-09-01,2026-02-28,2774,356,0,2418,0.1283,134,210,12,85,2,0.0235,223,0,0,,,
PA793592,Grangier,Géraldine,RN,Rassemblement National,Rassemblement national,Doubs,4,2025-09-01,2026-02-28,2774,1135,0,1639,0.4092,496,532,107,3,0,0.0000,1659,0,0,,,
PA793608,Levavasseur,Katiana,RN,Rassemblement National,Rassemblement national,Eure,2,2025-09-01,2026-02-28,2774,1506,0,1268,0.5429,744,622,140,47,1,0.0213,1640,0,0,,,
PA793616,Mauvieux,Kévin,RN,Rassemblement National,Rassemblement national,Eure,3,2025-09-01,2026-02-28,2774,1622,0,1152,0.5847,757,691,174,39,2,0.0513,1963,0,0,,,
PA793624,Brun,Philippe,SOC,Socialistes et apparentés,Parti socialiste,Eure,4,2025-09-01,2026-02-28,2774,962,0,1812,0.3468,561,328,73,89,17,0.1910,1904,0,0,,,
PA793632,Houssin,Timothée,RN,Rassemblement National,Rassemblement national,Eure,5,2025-09-01,2026-02-28,2774,1458,0,1316,0.5256,737,568,153,52,0,0.0000,1634,0,0,,,
PA793656,Pollet,Lisette,RN,Rassemblement National,Rassemblement national,Drôme,2,2025-09-01,2026-02-28,2774,1990,0,784,0.7174,1045,756,189,111,0,0.0000,2468,0,0,,,
PA793664,Pochon,Marie,ECOS,Écologiste et Social,Les Écologistes - EELV,Drôme,3,2025-09-01,2026-02-28,2774,686,0,2088,0.2473,346,287,53,136,19,0.1397,3224,0,0,,,
