deputy_id,nom,prenom,groupe_abrev,groupe_nom,parti_rattachement,dept,circo,period_start,period_end,scrutins_eligibles,votes_exprimes,non_votant,absent,participation_rate,pour_count,contre_count,abst_count,amd_authored,amd_adopted,amd_adoption_rate,amd_cosigned,interventions_count,interventions_chars,top_dossier_id,top_dossier_titre,top_dossier_score
PA841665,Fégné,Denis,SOC,Socialistes et apparentés,Parti socialiste,Hautes-Pyrénées,2,2024-07-07,2026-02-27,5799,2409,0,3390,0.4154,1091,1106,212,71,13,0.1831,3922,0,0,,,
PA841681,Sother,Thierry,SOC,Socialistes et apparentés,Parti socialiste,Bas-Rhin,3,2024-07-07,2026-02-27,5799,1547,0,4252,0.2668,766,671,110,54,11,0.2037,3690,0,0,,,
PA841701,Balage El Mariky,Léa,ECOS,Écologiste et Social,Les Écologistes - EELV,Paris,3,2024-07-07,2026-02-27,5799,1904,0,3895,0.3283,1033,788,83,367,34,0.0926,10033,0,0,,,
PA841713,Tavernier,Boris,ECOS,Écologiste et Social,Les Écologistes - EELV,Rhône,2,2024-07-07,2026-02-27,5799,1728,0,4071,0.2980,907,741,80,135,22,0.1630,10009,0,0,,,
PA841717,Runel,Sandrine,SOC,Socialistes et apparentés,Parti socialiste,Rhône,4,2024-07-07,2026-02-27,5799,2129,0,3670,0.3671,1005,1018,106,354,67,0.1893,3955,0,0,,,
PA841729,Lahmar,Abdelkader,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Rhône,7,2024-07-07,2026-02-27,5799,1357,0,4442,0.2340,638,607,112,82,7,0.0854,14138,0,0,,,
PA841737,Gery,Jonathan,RN,Rassemblement National,Rassemblement national,Rhône,8,2024-07-07,2026-02-27,5799,2486,0,3313,0.4287,1327,939,220,38,0,0.0000,4691,0,0,,,
PA841749,Joncour,Tiffany,RN,Rassemblement National,Rassemblement national,Rhône,13,2024-07-07,2026-02-27,5799,3046,0,2753,0.5253,1595,1249,202,24,0,0.0000,4172,0,0,,,
PA841761,Dutremble,Aurélien,RN,Rassemblement National,Rassemblement national,Saône-et-Loire,3,2024-07-07,2026-02-27,5799,1703,0,4096,0.2937,779,806,118,16,0,0.0000,3664,0,0,,,
PA841769,Michoux,Éric,UDDPLR,Union des droites pour la République,UDR - Union des Droites pour la République,Saône-et-Loire,4,2024-07-07,2026-02-27,5799,2339,0,3460,0.4033,1152,972,215,173,12,0.0694,1027,0,0,,,
PA841813,Herouin-Léautey,Florence,SOC,Socialistes et apparentés,Parti socialiste,Seine-Maritime,1,2024-07-07,2026-02-27,5799,1544,0,4255,0.2663,786,636,122,119,27,0.2269,5063,0,0,,,
PA841825,Martin,Patrice,RN,Rassemblement National,Rassemblement national,Seine-Maritime,6,2024-07-07,2026-02-27,5799,3176,0,2623,0.5477,1631,1304,241,81,1,0.0123,3760,0,0,,,
PA841837,Le Bourgeois,Robert,RN,Rassemblement National,Rassemblement national,Seine-Maritime,10,2024-07-07,2026-02-27,5799,2566,0,3233,0.4425,1270,1103,193,162,6,0.0370,4101,0,0,,,
PA841845,Saint-Martin,Arnaud,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Seine-et-Marne,1,2024-07-07,2026-02-27,5799,2383,0,3416,0.4109,1127,1150,106,154,22,0.1429,14043,0,0,,,
PA841853,Hervieu,Céline,SOC,Socialistes et apparentés,Parti socialiste,Paris,11,2024-07-07,2026-02-27,5799,1175,0,4624,0.2026,547,566,62,388,31,0.0799,4909,0,0,,,
PA841873,Limongi,Julien,RN,Rassemblement National,Rassemblement national,Seine-et-Marne,4,2024-07-07,2026-02-27,5799,2966,0,2833,0.5115,1560,1174,232,65,5,0.0769,4205,0,0,,,
PA841885,Bonnet,Arnaud,ECOS,Écologiste et Social,Les Écologistes - EELV,Seine-et-Marne,8,2024-07-07,2026-02-27,5799,2087,0,3712,0.3599,1029,957,101,333,42,0.1261,9655,0,0,,,
PA841893,Thiébault-Martinez,Céline,SOC,Socialistes et apparentés,Parti socialiste,Seine-et-Marne,9,2024-07-07,2026-02-27,5799,2073,0,3726,0.3575,1034,928,111,209,45,0.2153,3964,0,0,,,
PA841919,Diop,Dieynaba,SOC,Socialistes et apparentés,Parti socialiste,Yvelines,9,2024-07-07,2026-02-27,5799,1780,0,4019,0.3069,864,830,86,40,2,0.0500,3560,0,0,,,
PA841927,Ronceret,Anne-Sophie,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Yvelines,10,2024-07-07,2026-02-27,5799,1621,0,4178,0.2795,558,1046,17,95,15,0.1579,871,0,0,,,
PA841931,Mazaury,Laurent,LIOT,"Libertés, Indépendants, Outre-mer et Territoires","Union des démocrates européens, centristes et indépendants",Yvelines,11,2024-07-07,2026-02-27,5799,919,0,4880,0.1585,410,485,24,234,31,0.1325,1854,0,0,,,
PA841947,Hamdane,Zahia,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Somme,2,2024-07-07,2026-02-27,5799,2314,0,3485,0.3990,1138,1062,114,261,19,0.0728,13993,0,0,,,
PA841955,Renault,Matthias,RN,Rassemblement National,Rassemblement national,Somme,3,2024-07-07,2026-02-27,5799,3262,0,2537,0.5625,1661,1355,246,1223,27,0.0221,3596,0,0,,,
PA841973,Carbonnel,Pierre-Henri,UDDPLR,Union des droites pour la République,UDR - Union des Droites pour la République,Tarn-et-Garonne,1,2025-10-12,2026-02-27,2745,1240,0,1505,0.4517,552,554,134,30,0,0.0000,246,0,0,,,
PA841981,Rimbert,Catherine,RN,Rassemblement National,Rassemblement national,Vaucluse,5,2024-07-07,2026-02-27,5799,2814,0,2985,0.4853,1435,1155,224,10,0,0.0000,4388,0,0,,,
PA842001,Bigot,Guillaume,RN,Rassemblement National,Rassemblement national,Territoire de Belfort,2,2024-07-07,2026-02-27,5799,1112,0,4687,0.1918,538,495,79,76,1,0.0132,3529,0,0,,,
PA842013,Gustave,Steevy,ECOS,Écologiste et Social,Les Écologistes - EELV,Essonne,3,2024-07-07,2026-02-27,5799,3227,0,2572,0.5565,1565,1525,137,242,34,0.1405,9743,0,0,,,
PA842029,Lejeune,Claire,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Essonne,7,2024-07-07,2026-02-27,5799,2994,0,2805,0.5163,1462,1349,183,479,60,0.1253,13773,0,0,,,
PA842037,Cernon,Bérenger,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Essonne,8,2024-07-07,2026-02-27,5799,2660,0,3139,0.4587,1360,1109,191,171,21,0.1228,14089,0,0,,,
PA842045,Ozenne,Julie,ECOS,Écologiste et Social,Les Écologistes - EELV,Essonne,9,2024-07-07,2026-02-27,5799,2758,0,3041,0.4756,1484,1116,158,291,34,0.1168,9806,0,0,,,
PA842073,Dussausaye,Gaëtan,RN,Rassemblement National,Rassemblement national,Vosges,2,2024-07-07,2026-02-27,5799,2807,0,2992,0.4840,1341,1166,300,139,8,0.0576,4137,0,0,,,
PA842085,Humbert,Sébastien,RN,Rassemblement National,Rassemblement national,Vosges,4,2024-07-07,2026-02-27,5799,3734,0,2065,0.6439,1903,1518,313,87,7,0.0805,3589,0,0,,,
PA842097,Roy,Sophie-Laurence,RN,Rassemblement National,Rassemblement national,Yonne,2,2024-07-07,2026-02-27,5799,1978,0,3821,0.3411,1000,839,139,65,5,0.0769,4318,0,0,,,
PA842105,Arnault,Raphaël,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Vaucluse,1,2024-07-07,2026-02-27,5799,1901,0,3898,0.3278,850,986,65,109,10,0.0917,14103,0,0,,,
PA842121,Tryzna,Nicolas,DR,Droite Républicaine,Les Républicains,Val-de-Marne,7,2024-07-07,2026-02-27,5799,626,0,5173,0.1079,274,342,10,287,14,0.0488,591,0,0,,,
PA842125,Lam,Thomas,HOR,Horizons & Indépendants,Horizons,Hauts-de-Seine,2,2024-07-07,2026-02-27,5799,3058,0,2741,0.5273,986,1689,383,37,6,0.1622,745,0,0,,,
PA842141,de Maistre,Élisabeth,DR,Droite Républicaine,Les Républicains,Hauts-de-Seine,9,2025-02-09,2026-02-27,5061,1399,0,3662,0.2764,639,715,45,120,3,0.0250,1473,0,0,,,
PA842147,Mongardien,Christophe,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Hauts-de-Seine,13,2024-07-07,2026-02-27,5799,1859,0,3940,0.3206,546,1293,20,18,2,0.1111,420,0,0,,,
PA842155,Diouara,Aly,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Seine-Saint-Denis,5,2024-07-07,2026-02-27,5799,1261,0,4538,0.2175,628,573,60,22,5,0.2273,14195,0,0,,,
PA842183,Blanchard,Benoît,HOR,Horizons & Indépendants,Horizons,Val-d'Oise,4,2024-07-07,2026-02-27,5799,1107,0,4692,0.1909,398,682,27,0,0,,99,0,0,,,
PA842187,Cathala,Gabrielle,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Val-d'Oise,6,2024-07-07,2026-02-27,5799,2757,0,3042,0.4754,1365,1272,120,504,58,0.1151,13925,0,0,,,
PA842195,Eskenazi,Romain,SOC,Socialistes et apparentés,Parti socialiste,Val-d'Oise,7,2024-07-07,2026-02-27,5799,1786,0,4013,0.3080,847,816,123,156,18,0.1154,3813,0,0,,,
PA842211,Bellay,Béatrice,SOC,Socialistes et apparentés,Parti socialiste,Martinique,3,2024-07-07,2026-02-27,5799,859,0,4940,0.1481,483,339,37,205,50,0.2439,4485,0,0,,,
PA842227,Rivière,Joseph,RN,Rassemblement National,Rassemblement national,Réunion,3,2024-07-07,2026-02-27,5799,1480,0,4319,0.2552,828,525,127,94,12,0.1277,4077,0,0,,,
PA842255,Sicard,Anne,RN,Rassemblement National,Rassemblement national,Val-d'Oise,1,2024-07-07,2026-02-27,5799,2686,0,3113,0.4632,1477,1010,199,34,0,0.0000,4049,0,0,,,
PA842263,Hadizadeh,Ayda,SOC,Socialistes et apparentés,Parti socialiste,Val-d'Oise,2,2024-07-07,2026-02-27,5799,1943,0,3856,0.3351,880,981,82,61,12,0.1967,4713,0,0,,,
PA842271,Maurel,Emmanuel,GDR,Gauche Démocrate et Républicaine,Parti communiste français,Val-d'Oise,3,2024-07-07,2026-02-27,5799,1224,0,4575,0.2111,699,401,124,327,38,0.1162,2546,0,0,,,
PA842279,Bamana,Anchya,RN,Rassemblement National,Rassemblement national,Mayotte,2,2024-07-07,2026-02-27,5799,1359,0,4440,0.2344,711,558,90,119,34,0.2857,4583,0,0,,,
PA842299,Tjibaou,Emmanuel,GDR,Gauche Démocrate et Républicaine,Non rattaché(s),Nouvelle-Calédonie,2,2024-07-07,2026-02-27,5799,362,0,5437,0.0624,168,170,24,18,4,0.2222,2885,0,0,,,
PA842311,Caure,Vincent,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Français établis hors de France,3,2024-07-07,2026-02-27,5799,1635,0,4164,0.2819,487,1128,20,175,140,0.8000,663,0,0,,,
PA870009,Duparay,Lionel,DR,Droite Républicaine,Les Républicains,Saône-et-Loire,5,2025-05-25,2026-02-27,3696,1032,0,2664,0.2792,472,491,69,8,0,0.0000,938,0,0,,,
PA878242,Valentin,Antoine,UDDPLR,Union des droites pour la République,,Haute-Savoie,3,2026-02-01,2026-02-27,516,62,0,454,0.1202,46,10,6,8,0,0.0000,322,0,0,,,
PA942,de Courson,Charles,LIOT,"Libertés, Indépendants, Outre-mer et Territoires","Union des démocrates européens, centristes et indépendants",Marne,5,2024-07-07,2026-02-27,5799,1234,0,4565,0.2128,369,843,22,581,127,0.2186,690,0,0,,,
