deputy_id,nom,prenom,groupe_abrev,groupe_nom,parti_rattachement,dept,circo,period_start,period_end,scrutins_eligibles,votes_exprimes,non_votant,absent,participation_rate,pour_count,contre_count,abst_count,amd_authored,amd_adopted,amd_adoption_rate,amd_cosigned,interventions_count,interventions_chars,top_dossier_id,top_dossier_titre,top_dossier_score
PA722366,Fugit,Jean-Luc,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Rhône,11,2026-01-28,2026-02-27,577,225,0,352,0.3899,77,146,2,10,4,0.4000,52,0,0,,,
PA722374,Isaac-Sibille,Cyrille,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Rhône,12,2026-01-28,2026-02-27,577,113,0,464,0.1958,57,51,5,11,6,0.5455,11,0,0,,,
PA722382,Dirx,Benjamin,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Saône-et-Loire,1,2026-01-28,2026-02-27,577,15,0,562,0.0260,10,5,0,0,0,,53,0,0,,,
PA722390,Corneloup,Josiane,DR,Droite Républicaine,Les Républicains,Saône-et-Loire,2,2026-01-28,2026-02-27,577,137,0,440,0.2374,93,37,7,55,1,0.0182,1140,0,0,,,
PA736201,Taillé-Polian,Sophie,ECOS,Écologiste et Social,Les Écologistes - EELV,Val-de-Marne,11,2026-01-28,2026-02-27,577,177,0,400,0.3068,45,130,2,42,16,0.3810,112,0,0,,,
PA757225,Seo,Mikaele,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Wallis-et-Futuna,1,2026-01-28,2026-02-27,577,1,0,576,0.0017,1,0,0,0,0,,53,0,0,,,
PA759832,Pannier-Runacher,Agnès,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Pas-de-Calais,2,2026-01-28,2026-02-27,577,149,0,428,0.2582,31,114,4,6,3,0.5000,63,0,0,,,
PA774954,Blin,Anne-Laure,DR,Droite Républicaine,Les Républicains,Maine-et-Loire,3,2026-01-28,2026-02-27,577,124,0,453,0.2149,106,18,0,83,1,0.0120,358,0,0,,,
PA774958,Leseul,Gérard,SOC,Socialistes et apparentés,Parti socialiste,Seine-Maritime,5,2026-01-28,2026-02-27,577,206,0,371,0.3570,83,118,5,0,0,,140,0,0,,,
PA774960,Santiago,Isabelle,SOC,Socialistes et apparentés,Parti socialiste,Val-de-Marne,9,2026-01-28,2026-02-27,577,77,0,500,0.1334,26,46,5,0,0,,129,0,0,,,
PA774962,Lebon,Karine,GDR,Gauche Démocrate et Républicaine,Pour la Réunion,Réunion,2,2026-01-28,2026-02-27,577,35,0,542,0.0607,28,5,2,58,6,0.1034,92,0,0,,,
PA791812,Chikirou,Sophia,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Paris,6,2026-01-28,2026-02-27,577,4,0,573,0.0069,2,1,1,1,0,0.0000,498,0,0,,,
PA791824,Legrain,Sarah,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Paris,16,2026-01-28,2026-02-27,577,447,0,130,0.7747,160,272,15,0,0,,499,0,0,,,
PA793094,Ray,Nicolas,DR,Droite Républicaine,Les Républicains,Allier,3,2026-01-28,2026-02-27,577,114,0,463,0.1976,67,43,4,24,0,0.0000,758,0,0,,,
PA793102,Girard,Christian,RN,Rassemblement National,Rassemblement national,Alpes-de-Haute-Provence,1,2026-01-28,2026-02-27,577,273,0,304,0.4731,205,58,10,0,0,,515,0,0,,,
PA793122,Daubié,Romain,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Ain,2,2026-01-28,2026-02-27,577,69,0,508,0.1196,48,16,5,5,0,0.0000,35,0,0,,,
PA793134,Buisson,Jérôme,RN,Rassemblement National,Rassemblement national,Ain,4,2026-01-28,2026-02-27,577,27,0,550,0.0468,20,5,2,0,0,,345,0,0,,,
PA793146,Dragon,Nicolas,RN,Rassemblement National,Rassemblement national,Aisne,1,2026-01-28,2026-02-27,577,222,0,355,0.3847,179,35,8,2,0,0.0000,404,0,0,,,
PA793158,Beaurain,José,RN,Rassemblement National,Rassemblement national,Aisne,4,2026-01-28,2026-02-27,577,44,0,533,0.0763,30,9,5,0,0,,277,0,0,,,
PA793166,Dessigny,Jocelyn,RN,Rassemblement National,Rassemblement national,Aisne,5,2026-01-28,2026-02-27,577,205,0,372,0.3553,146,44,15,18,0,0.0000,243,0,0,,,
PA793174,Monnet,Yannick,GDR,Gauche Démocrate et Républicaine,Parti communiste français,Allier,1,2026-01-28,2026-02-27,577,85,0,492,0.1473,48,36,1,73,4,0.0548,81,0,0,,,
PA793182,Bovet,Jorys,RN,Rassemblement National,Rassemblement national,Allier,2,2026-01-28,2026-02-27,577,245,0,332,0.4246,179,55,11,18,0,0.0000,334,0,0,,,
PA793194,Vuibert,Lionel,NI,Non inscrit,Régions et peuples solidaires,Ardennes,1,2026-01-28,2026-02-27,577,167,0,410,0.2894,41,126,0,13,0,0.0000,6,0,0,,,
PA793214,Abadie-Amiel,Audrey,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",Régions et peuples solidaires,Ariège,2,2026-01-28,2026-02-27,577,259,0,318,0.4489,52,202,5,37,23,0.6216,93,0,0,,,
PA793218,Guitton,Jordan,RN,Rassemblement National,Rassemblement national,Aube,1,2026-01-28,2026-02-27,577,248,0,329,0.4298,179,50,19,7,0,0.0000,767,0,0,,,
PA793230,Ranc,Angélique,RN,Rassemblement National,Rassemblement national,Aube,3,2026-01-28,2026-02-27,577,21,0,556,0.0364,16,4,1,0,0,,480,0,0,,,
PA793238,Barthès,Christophe,RN,Rassemblement National,Rassemblement national,Aude,1,2026-01-28,2026-02-27,577,31,0,546,0.0537,24,7,0,0,0,,283,0,0,,,
PA793246,Falcon,Frédéric,RN,Rassemblement National,Rassemblement national,Aude,2,2026-01-28,2026-02-27,577,122,0,455,0.2114,94,19,9,18,0,0.0000,267,0,0,,,
PA793254,Rancoule,Julien,RN,Rassemblement National,Rassemblement national,Aude,3,2026-01-28,2026-02-27,577,231,0,346,0.4003,161,59,11,23,0,0.0000,401,0,0,,,
PA793262,Alexandre,Laurent,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Aveyron,2,2026-01-28,2026-02-27,577,130,0,447,0.2253,75,51,4,0,0,,499,0,0,,,
PA793270,Rousset,Jean-François,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Aveyron,3,2026-01-28,2026-02-27,577,352,0,225,0.6101,94,257,1,9,0,0.0000,59,0,0,,,
PA793290,Lelouis,Gisèle,RN,Rassemblement National,Rassemblement national,Bouches-du-Rhône,3,2026-01-28,2026-02-27,577,233,0,344,0.4038,174,44,15,0,0,,279,0,0,,,
PA793298,Tivoli,Lionel,RN,Rassemblement National,Rassemblement national,Alpes-Maritimes,2,2026-01-28,2026-02-27,577,163,0,414,0.2825,111,42,10,5,0,0.0000,288,0,0,,,
PA793314,Masson,Alexandra,RN,Rassemblement National,Rassemblement national,Alpes-Maritimes,4,2026-01-28,2026-02-27,577,4,0,573,0.0069,4,0,0,0,0,,255,0,0,,,
PA793322,D'Intorni,Christelle,UDDPLR,Union des droites pour la République,UDR - Union des Droites pour la République,Alpes-Maritimes,5,2026-01-28,2026-02-27,577,82,0,495,0.1421,56,20,6,0,0,,21,0,0,,,
PA793330,Masson,Bryan,RN,Rassemblement National,Rassemblement national,Alpes-Maritimes,6,2026-01-28,2026-02-27,577,6,0,571,0.0104,6,0,0,0,0,,267,0,0,,,
PA793342,Martin,Alexandra,DR,Droite Républicaine,Les Républicains,Alpes-Maritimes,8,2026-01-28,2026-02-27,577,11,0,566,0.0191,6,4,1,0,0,,31,0,0,,,
PA793354,Mélin,Joëlle,RN,Rassemblement National,Rassemblement national,Bouches-du-Rhône,9,2026-01-28,2026-02-27,577,12,0,565,0.0208,10,2,0,0,0,,650,0,0,,,
PA793362,Gonzalez,José,RN,Rassemblement National,Rassemblement national,Bouches-du-Rhône,10,2026-01-28,2026-02-27,577,148,0,429,0.2565,107,29,12,0,0,,448,0,0,,,
PA793374,Baubry,Romain,RN,Rassemblement National,Rassemblement national,Bouches-du-Rhône,15,2026-01-28,2026-02-27,577,86,0,491,0.1490,63,18,5,0,0,,272,0,0,,,
PA793382,Taché,Emmanuel,RN,Rassemblement National,Rassemblement national,Bouches-du-Rhône,16,2026-01-28,2026-02-27,577,78,0,499,0.1352,61,12,5,0,0,,340,0,0,,,
PA793394,Delaporte,Arthur,SOC,Socialistes et apparentés,Parti socialiste,Calvados,2,2026-01-28,2026-02-27,577,351,0,226,0.6083,76,264,11,12,12,1.0000,133,0,0,,,
PA793398,Patrier-Leitus,Jérémie,HOR,Horizons & Indépendants,Horizons,Calvados,3,2026-01-28,2026-02-27,577,15,0,562,0.0260,10,5,0,0,0,,33,0,0,,,
PA793432,Allisio,Franck,RN,Rassemblement National,Rassemblement national,Bouches-du-Rhône,12,2026-01-28,2026-02-27,577,7,0,570,0.0121,6,1,0,3,0,0.0000,260,0,0,,,
PA793444,Bompard,Manuel,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Bouches-du-Rhône,4,2026-01-28,2026-02-27,577,87,0,490,0.1508,14,71,2,0,0,,499,0,0,,,
PA793452,Davi,Hendrik,ECOS,Écologiste et Social,Parti communiste français,Bouches-du-Rhône,5,2026-01-28,2026-02-27,577,129,0,448,0.2236,45,84,0,1,0,0.0000,130,0,0,,,
PA793464,Delogu,Sébastien,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Bouches-du-Rhône,7,2026-01-28,2026-02-27,577,5,0,572,0.0087,3,1,1,0,0,,499,0,0,,,
PA793508,Brigand,Hubert,DR,Droite Républicaine,Les Républicains,Côte-d'Or,4,2026-01-28,2026-02-27,577,58,0,519,0.1005,33,20,5,2,0,0.0000,650,0,0,,,
PA793520,Cosson,Mickaël,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Côtes-d'Armor,1,2026-01-28,2026-02-27,577,42,0,535,0.0728,20,21,1,0,0,,17,0,0,,,
PA793532,Lepvraud,Murielle,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Côtes-d'Armor,4,2026-01-28,2026-02-27,577,353,0,224,0.6118,139,200,14,0,0,,499,0,0,,,
PA793548,Colombier,Caroline,RN,Rassemblement National,Rassemblement national,Charente,3,2026-01-28,2026-02-27,577,215,0,362,0.3726,171,34,10,1,0,0.0000,686,0,0,,,
PA793572,Plassard,Christophe,HOR,Horizons & Indépendants,Horizons,Charente-Maritime,5,2026-01-28,2026-02-27,577,46,0,531,0.0797,13,33,0,0,0,,33,0,0,,,
PA793592,Grangier,Géraldine,RN,Rassemblement National,Rassemblement national,Doubs,4,2026-01-28,2026-02-27,577,122,0,455,0.2114,78,33,11,1,0,0.0000,335,0,0,,,
PA793608,Levavasseur,Katiana,RN,Rassemblement National,Rassemblement national,Eure,2,2026-01-28,2026-02-27,577,125,0,452,0.2166,71,41,13,3,0,0.0000,279,0,0,,,
PA793616,Mauvieux,Kévin,RN,Rassemblement National,Rassemblement national,Eure,3,2026-01-28,2026-02-27,577,130,0,447,0.2253,92,32,6,0,0,,316,0,0,,,
PA793624,Brun,Philippe,SOC,Socialistes et apparentés,Parti socialiste,Eure,4,2026-01-28,2026-02-27,577,3,0,574,0.0052,2,0,1,0,0,,129,0,0,,,
PA793632,Houssin,Timothée,RN,Rassemblement National,Rassemblement national,Eure,5,2026-01-28,2026-02-27,577,197,0,380,0.3414,136,44,17,0,0,,366,0,0,,,
PA793656,Pollet,Lisette,RN,Rassemblement National,Rassemblement national,Drôme,2,2026-01-28,2026-02-27,577,383,0,194,0.6638,289,81,13,86,0,0.0000,1058,0,0,,,
PA793664,Pochon,Marie,ECOS,Écologiste et Social,Les Écologistes - EELV,Drôme,3,2026-01-28,2026-02-27,577,112,0,465,0.1941,34,69,9,10,3,0.3000,136,0,0,,,
PA793672,Loir,Christine,RN,Rassemblement National,Rassemblement national,Eure,1,2026-01-28,2026-02-27,577,450,0,127,0.7799,335,93,22,76,3,0.0395,733,0,0,,,
PA793696,Muller,Serge,RN,Rassemblement National,Rassemblement national,Dordogne,2,2026-01-28,2026-02-27,577,150,0,427,0.2600,104,35,11,2,0,0.0000,679,0,0,,,
PA793708,Peytavie,Sébastien,ECOS,Écologiste et Social,Les Écologistes - EELV,Dordogne,4,2026-01-28,2026-02-27,577,307,0,270,0.5321,95,207,5,25,10,0.4000,108,0,0,,,
PA793716,Croizier,Laurent,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Doubs,1,2026-01-28,2026-02-27,577,11,0,566,0.0191,6,4,1,0,0,,11,0,0,,,
PA793736,Clouet,Hadrien,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Haute-Garonne,1,2026-01-28,2026-02-27,577,349,0,228,0.6049,108,231,10,31,2,0.0645,470,0,0,,,
PA793744,Stambach-Terrenoir,Anne,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Haute-Garonne,2,2026-01-28,2026-02-27,577,259,0,318,0.4489,87,166,6,6,0,0.0000,493,0,0,,,
PA793756,Piquemal,François,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Haute-Garonne,4,2026-01-28,2026-02-27,577,5,0,572,0.0087,3,1,1,0,0,,499,0,0,,,
PA793772,Bex,Christophe,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Haute-Garonne,7,2026-01-28,2026-02-27,577,178,0,399,0.3085,89,83,6,2,0,0.0000,497,0,0,,,
PA793780,Arrighi,Christine,ECOS,Écologiste et Social,Les Écologistes - EELV,Haute-Garonne,9,2026-01-28,2026-02-27,577,188,0,389,0.3258,68,116,4,3,1,0.3333,135,0,0,,,
PA793796,Taupiac,David,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",Régions et peuples solidaires,Gers,2,2026-01-28,2026-02-27,577,20,0,557,0.0347,6,14,0,0,0,,70,0,0,,,
PA793816,Thomin,Mélanie,SOC,Socialistes et apparentés,Parti socialiste,Finistère,6,2026-01-28,2026-02-27,577,3,0,574,0.0052,3,0,0,0,0,,135,0,0,,,
PA793832,Gillet,Yoann,RN,Rassemblement National,Rassemblement national,Gard,1,2026-01-28,2026-02-27,577,114,0,463,0.1976,75,22,17,0,0,,270,0,0,,,
PA793844,Bordes,Pascale,RN,Rassemblement National,Rassemblement national,Gard,3,2026-01-28,2026-02-27,577,27,0,550,0.0468,19,5,3,0,0,,447,0,0,,,
PA793852,Meurin,Pierre,RN,Rassemblement National,Rassemblement national,Gard,4,2026-01-28,2026-02-27,577,93,0,484,0.1612,77,12,4,5,0,0.0000,662,0,0,,,
PA793872,Oziol,Nathalie,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Hérault,2,2026-01-28,2026-02-27,577,5,0,572,0.0087,3,1,1,5,0,0.0000,494,0,0,,,
PA793892,Galzy,Stéphanie,RN,Rassemblement National,Rassemblement national,Hérault,5,2026-01-28,2026-02-27,577,77,0,500,0.1334,40,18,19,0,0,,264,0,0,,,
PA793904,Lopez-Liguori,Aurélien,RN,Rassemblement National,Rassemblement national,Hérault,7,2026-01-28,2026-02-27,577,20,0,557,0.0347,16,3,1,4,0,0.0000,279,0,0,,,
PA793912,Carrière,Sylvain,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Hérault,8,2026-01-28,2026-02-27,577,362,0,215,0.6274,121,233,8,0,0,,499,0,0,,,
PA793928,Diaz,Edwige,RN,Rassemblement National,Rassemblement national,Gironde,11,2026-01-28,2026-02-27,577,270,0,307,0.4679,191,60,19,0,0,,275,0,0,,,
PA793940,Cazenave,Thomas,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Gironde,1,2026-01-28,2026-02-27,577,39,0,538,0.0676,16,22,1,0,0,,56,0,0,,,
PA793948,Thierry,Nicolas,ECOS,Écologiste et Social,Les Écologistes - EELV,Gironde,2,2026-01-28,2026-02-27,577,115,0,462,0.1993,34,80,1,0,0,,136,0,0,,,
PA793980,Fournier,Charles,ECOS,Écologiste et Social,Les Écologistes - EELV,Indre-et-Loire,1,2026-01-28,2026-02-27,577,135,0,442,0.2340,39,95,1,0,0,,131,0,0,,,
PA793992,Alfandari,Henri,HOR,Horizons & Indépendants,Horizons,Indre-et-Loire,3,2026-01-28,2026-02-27,577,2,0,575,0.0035,1,1,0,0,0,,33,0,0,,,
PA794008,Chatelain,Cyrielle,ECOS,Écologiste et Social,Les Écologistes - EELV,Isère,2,2026-01-28,2026-02-27,577,160,0,417,0.2773,56,103,1,7,0,0.0000,124,0,0,,,
PA794022,Iordanoff,Jérémie,ECOS,Écologiste et Social,Les Écologistes - EELV,Isère,5,2026-01-28,2026-02-27,577,160,0,417,0.2773,53,100,7,24,13,0.5417,151,0,0,,,
PA794030,Jolly,Alexis,RN,Rassemblement National,Rassemblement national,Isère,6,2026-01-28,2026-02-27,577,32,0,545,0.0555,27,2,3,0,0,,369,0,0,,,
PA794038,Neuder,Yannick,DR,Droite Républicaine,Les Républicains,Isère,7,2026-01-28,2026-02-27,577,30,0,547,0.0520,17,9,4,43,1,0.0233,162,0,0,,,
PA794058,Gruet,Justine,DR,Droite Républicaine,Les Républicains,Jura,3,2026-01-28,2026-02-27,577,270,0,307,0.4679,196,63,11,251,0,0.0000,341,0,0,,,
PA794082,Hignet,Mathilde,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Ille-et-Vilaine,4,2026-01-28,2026-02-27,577,246,0,331,0.4263,96,142,8,12,0,0.0000,487,0,0,,,
PA794094,Bouloux,Mickaël,SOC,Socialistes et apparentés,Parti socialiste,Ille-et-Vilaine,8,2026-01-28,2026-02-27,577,303,0,274,0.5251,53,244,6,4,0,0.0000,132,0,0,,,
PA794106,Taurinya,Andrée,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Loire,2,2026-01-28,2026-02-27,577,258,0,319,0.4471,97,155,6,0,0,,503,0,0,,,
PA794114,Mandon,Emmanuel,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Loire,3,2026-01-28,2026-02-27,577,59,0,518,0.1023,30,12,17,0,0,,11,0,0,,,
PA794118,Vermorel-Marques,Antoine,DR,Droite Républicaine,Les Républicains,Loire,5,2026-01-28,2026-02-27,577,11,0,566,0.0191,7,4,0,0,0,,29,0,0,,,
PA794130,Kerbrat,Andy,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Loire-Atlantique,2,2026-01-28,2026-02-27,577,168,0,409,0.2912,47,117,4,4,0,0.0000,495,0,0,,,
PA794138,Amiot,Ségolène,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Loire-Atlantique,3,2026-01-28,2026-02-27,577,355,0,222,0.6153,127,215,13,7,1,0.1429,492,0,0,,,
PA794146,Laernoes,Julie,ECOS,Écologiste et Social,Les Écologistes - EELV,Loire-Atlantique,4,2026-01-28,2026-02-27,577,244,0,333,0.4229,56,186,2,17,4,0.2353,121,0,0,,,
PA794154,Raux,Jean-Claude,ECOS,Écologiste et Social,Les Écologistes - EELV,Loire-Atlantique,6,2026-01-28,2026-02-27,577,203,0,374,0.3518,68,131,4,20,3,0.1500,129,0,0,,,
PA794166,Tavel,Matthias,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Loire-Atlantique,8,2026-01-28,2026-02-27,577,148,0,429,0.2565,84,61,3,56,2,0.0357,443,0,0,,,
PA794178,Taite,Jean-Pierre,DR,Droite Républicaine,Non rattaché(s),Loire,6,2026-01-28,2026-02-27,577,3,0,574,0.0052,3,0,0,0,0,,37,0,0,,,
PA794198,Chudeau,Roger,RN,Rassemblement National,Rassemblement national,Loir-et-Cher,2,2026-01-28,2026-02-27,577,106,0,471,0.1837,79,25,2,4,0,0.0000,282,0,0,,,
PA794206,Marion,Christophe,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Loir-et-Cher,3,2026-01-28,2026-02-27,577,376,0,201,0.6516,91,281,4,9,0,0.0000,77,0,0,,,
PA794234,Gernigon,François,HOR,Horizons & Indépendants,Horizons,Maine-et-Loire,1,2026-01-28,2026-02-27,577,128,0,449,0.2218,66,59,3,41,17,0.4146,33,0,0,,,
PA794270,Pic,Anna,SOC,Socialistes et apparentés,Parti socialiste,Manche,4,2026-01-28,2026-02-27,577,188,0,389,0.3258,43,142,3,1,0,0.0000,129,0,0,,,
PA794278,Albertini,Xavier,HOR,Horizons & Indépendants,Horizons,Marne,1,2026-01-28,2026-02-27,577,4,0,573,0.0069,3,1,0,0,0,,35,0,0,,,
PA794322,Ménagé,Thomas,RN,Rassemblement National,Rassemblement national,Loiret,4,2026-01-28,2026-02-27,577,87,0,490,0.1508,50,29,8,41,0,0.0000,360,0,0,,,
PA794330,Brosse,Anthony,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Loiret,5,2026-01-28,2026-02-27,577,434,0,143,0.7522,130,301,3,0,0,,60,0,0,,,
PA794354,Laporte,Hélène,RN,Rassemblement National,Rassemblement national,Lot-et-Garonne,2,2026-01-28,2026-02-27,577,90,20,467,0.1560,68,16,6,0,0,,520,0,0,,,
PA794418,Goulet,Florence,RN,Rassemblement National,Rassemblement national,Meuse,2,2026-01-28,2026-02-27,577,138,0,439,0.2392,101,33,4,3,0,0.0000,379,0,0,,,
PA794430,Criaud,Michel,HOR,Horizons & Indépendants,Horizons,Morbihan,1,2026-01-28,2026-02-27,577,161,0,416,0.2790,69,58,34,0,0,,35,0,0,,,
PA794434,Bentz,Christophe,RN,Rassemblement National,Rassemblement national,Haute-Marne,1,2026-01-28,2026-02-27,577,364,0,213,0.6308,277,73,14,277,1,0.0036,1035,0,0,,,
PA794442,Robert-Dehault,Laurence,RN,Rassemblement National,Rassemblement national,Haute-Marne,2,2026-01-28,2026-02-27,577,107,0,470,0.1854,86,14,7,0,0,,407,0,0,,,
PA794466,Moulliere,Jean,HOR,Horizons & Indépendants,Horizons,Nord,6,2026-01-28,2026-02-27,577,48,0,529,0.0832,18,30,0,0,0,,35,0,0,,,
PA794470,Gérard,Félicie,HOR,Horizons & Indépendants,Horizons,Nord,7,2026-01-28,2026-02-27,577,47,0,530,0.0815,18,22,7,4,0,0.0000,33,0,0,,,
PA794478,Guiraud,David,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Nord,8,2026-01-28,2026-02-27,577,16,0,561,0.0277,3,12,1,0,0,,499,0,0,,,
PA794486,Spillebout,Violette,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Nord,9,2026-01-28,2026-02-27,577,33,0,544,0.0572,14,19,0,0,0,,53,0,0,,,
PA794494,Vicot,Roger,SOC,Socialistes et apparentés,Parti socialiste,Nord,11,2026-01-28,2026-02-27,577,21,0,556,0.0364,8,13,0,0,0,,147,0,0,,,
PA794502,Taverne,Michaël,RN,Rassemblement National,Rassemblement national,Nord,12,2026-01-28,2026-02-27,577,62,0,515,0.1075,48,9,5,4,0,0.0000,286,0,0,,,
PA794530,Marchio,Matthieu,RN,Rassemblement National,Rassemblement national,Nord,16,2026-01-28,2026-02-27,577,28,0,549,0.0485,19,5,4,0,0,,276,0,0,,,
PA794562,Ballard,Philippe,RN,Rassemblement National,Rassemblement national,Oise,2,2026-01-28,2026-02-27,577,126,0,451,0.2184,101,18,7,22,0,0.0000,537,0,0,,,
PA794570,Sabatou,Alexandre,RN,Rassemblement National,Rassemblement national,Oise,3,2026-01-28,2026-02-27,577,126,0,451,0.2184,64,37,25,0,0,,255,0,0,,,
PA794582,Pfeffer,Kévin,RN,Rassemblement National,Rassemblement national,Moselle,6,2026-01-28,2026-02-27,577,82,0,495,0.1421,39,28,15,0,0,,255,0,0,,,
PA794590,Loubet,Alexandre,RN,Rassemblement National,Rassemblement national,Moselle,7,2026-01-28,2026-02-27,577,14,0,563,0.0243,10,3,1,0,0,,283,0,0,,,
PA794598,Jacobelli,Laurent,RN,Rassemblement National,Rassemblement national,Moselle,8,2026-01-28,2026-02-27,577,103,0,474,0.1785,75,24,4,9,0,0.0000,255,0,0,,,
PA794658,Fait,Philippe,HOR,Horizons & Indépendants,Horizons,Pas-de-Calais,4,2026-01-28,2026-02-27,577,126,0,451,0.2184,19,42,65,0,0,,33,0,0,,,
PA794670,Parmentier,Caroline,RN,Rassemblement National,Rassemblement national,Pas-de-Calais,9,2026-01-28,2026-02-27,577,7,0,570,0.0121,5,2,0,0,0,,358,0,0,,,
PA794678,Frappé,Thierry,RN,Rassemblement National,Rassemblement national,Pas-de-Calais,10,2026-01-28,2026-02-27,577,290,0,287,0.5026,217,62,11,24,0,0.0000,855,0,0,,,
PA794686,Maximi,Marianne,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Puy-de-Dôme,1,2026-01-28,2026-02-27,577,50,0,527,0.0867,8,41,1,0,0,,499,0,0,,,
PA794702,Lingemann,Delphine,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Puy-de-Dôme,4,2026-01-28,2026-02-27,577,111,0,466,0.1924,37,70,4,7,1,0.1429,26,0,0,,,
PA794710,Brugerolles,Julien,GDR,Gauche Démocrate et Républicaine,Parti communiste français,Puy-de-Dôme,5,2026-01-28,2026-02-27,577,92,0,485,0.1594,53,25,14,8,0,0.0000,116,0,0,,,
PA794718,Engrand,Christine,NI,Non inscrit,Non rattaché(s),Pas-de-Calais,6,2026-01-28,2026-02-27,577,46,0,531,0.0797,33,13,0,0,0,,0,0,0,,,
PA794734,Guiniot,Michel,RN,Rassemblement National,Rassemblement national,Oise,6,2026-01-28,2026-02-27,577,62,0,515,0.1075,45,10,7,14,0,0.0000,526,0,0,,,
PA794762,Dogor-Such,Sandrine,RN,Rassemblement National,Rassemblement national,Pyrénées-Orientales,3,2026-01-28,2026-02-27,577,364,0,213,0.6308,279,73,12,148,1,0.0068,832,0,0,,,
PA794770,Martinez,Michèle,RN,Rassemblement National,Rassemblement national,Pyrénées-Orientales,4,2026-01-28,2026-02-27,577,50,0,527,0.0867,43,6,1,0,0,,404,0,0,,,
PA794778,Regol,Sandra,ECOS,Écologiste et Social,Les Écologistes - EELV,Bas-Rhin,1,2026-01-28,2026-02-27,577,207,0,370,0.3588,60,144,3,14,14,1.0000,153,0,0,,,
PA794786,Fernandes,Emmanuel,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Bas-Rhin,2,2026-01-28,2026-02-27,577,327,0,250,0.5667,95,225,7,5,0,0.0000,497,0,0,,,
PA794798,Buffet,Françoise,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Bas-Rhin,4,2026-01-28,2026-02-27,577,163,0,414,0.2825,61,101,1,11,0,0.0000,53,0,0,,,
PA794802,Sitzenstuhl,Charles,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Bas-Rhin,5,2026-01-28,2026-02-27,577,301,0,276,0.5217,153,145,3,111,0,0.0000,97,0,0,,,
PA794810,Morel,Louise,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Bas-Rhin,6,2026-01-28,2026-02-27,577,198,0,379,0.3432,90,101,7,0,0,,37,0,0,,,
PA794830,Ott,Hubert,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Haut-Rhin,2,2026-01-28,2026-02-27,577,27,0,550,0.0468,10,14,3,5,4,0.8000,18,0,0,,,
PA794838,Lemaire,Didier,HOR,Horizons & Indépendants,Horizons,Haut-Rhin,3,2026-01-28,2026-02-27,577,20,0,557,0.0347,13,7,0,0,0,,62,0,0,,,
PA794854,Echaniz,Inaki,SOC,Socialistes et apparentés,Parti socialiste,Pyrénées-Atlantiques,4,2026-01-28,2026-02-27,577,131,0,446,0.2270,35,93,3,1,0,0.0000,135,0,0,,,
